,PRODUCT,Coal and coal products,Peat and peat products,Oil shale and oil sands,"Crude, NGL and feedstocks",Oil products,Natural gas,Nuclear,Hydro,Geothermal,Solar/wind/other,Biofuels and waste,Heat production from non-specified combustible fuels,Electricity,Heat,Total,Memo: Renewables,"Memo: Coal, peat and oil shale",Memo: Primary and secondary oil,"Memo: Geothermal, solar/wind/other, heat, electricity"
FLOW,TIME
      Transport,2011,1,0,0,0,74897,99,0,0,0,0,193,0,1527,0,76716,193,1,74897,1527
      Transport,2012,1,0,0,0,74107,93,0,0,0,0,196,0,1520,0,75917,196,1,74107,1520
      Transport,2013,1,0,0,0,73200,85,0,0,0,0,230,0,1524,0,75039,230,1,73200,1524
      Transport,2014,1,0,0,0,71110,80,0,0,0,0,279,0,1514,0,72984,279,1,71110,1514
      Transport,2015,1,0,0,0,70901,71,0,0,0,0,344,0,1509,0,72826,344,1,70901,1509
      Transport,2016,1,0,0,0,70080,61,0,0,0,0,387,0,1508,0,72036,387,1,70080,1508
      Transport,2017,1,0,0,0,69460,51,0,0,0,0,420,0,1508,0,71440,420,1,69460,1508
      Transport,2018,1,0,0,0,68598,42,0,0,0,0,429,0,1488,0,70557,429,1,68598,1488
      Transport,2019,1,0,0,0,67186,33,0,0,0,0,410,0,1488,0,69118,410,1,67186,1488
      Transport,2020,1,0,0,0,60512,25,0,0,0,0,438,0,1488,0,62464,438,1,60512,1488
      Transport,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
         World aviation bunkers,1960,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1961,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1962,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1963,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1964,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1965,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1966,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1967,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1968,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1969,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1970,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1971,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1972,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1973,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1974,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1975,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1976,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1977,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1978,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1979,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1980,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1981,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1982,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1983,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1984,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1985,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1986,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1987,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1988,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1989,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1990,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1991,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1992,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1993,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1994,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1995,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1996,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1997,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1998,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,1999,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2000,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2001,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2002,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2003,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2004,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2005,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2006,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2007,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2008,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2009,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2010,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2011,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2012,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2013,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2014,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2015,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2016,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2017,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2018,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2019,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2020,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         World aviation bunkers,2021,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
         Domestic aviation,1960,0,0,0,0,214,0,0,0,0,0,0,0,0,0,214,0,0,214,0
         Domestic aviation,1961,0,0,0,0,270,0,0,0,0,0,0,0,0,0,270,0,0,270,0
         Domestic aviation,1962,0,0,0,0,330,0,0,0,0,0,0,0,0,0,330,0,0,330,0
         Domestic aviation,1963,0,0,0,0,390,0,0,0,0,0,0,0,0,0,390,0,0,390,0
         Domestic aviation,1964,0,0,0,0,439,0,0,0,0,0,0,0,0,0,439,0,0,439,0
         Domestic aviation,1965,0,0,0,0,512,0,0,0,0,0,0,0,0,0,512,0,0,512,0
         Domestic aviation,1966,0,0,0,0,637,0,0,0,0,0,0,0,0,0,637,0,0,637,0
         Domestic aviation,1967,0,0,0,0,661,0,0,0,0,0,0,0,0,0,661,0,0,661,0
         Domestic aviation,1968,0,0,0,0,731,0,0,0,0,0,0,0,0,0,731,0,0,731,0
         Domestic aviation,1969,0,0,0,0,825,0,0,0,0,0,0,0,0,0,825,0,0,825,0
         Domestic aviation,1970,0,0,0,0,993,0,0,0,0,0,0,0,0,0,993,0,0,993,0
         Domestic aviation,1971,0,0,0,0,1076,0,0,0,0,0,0,0,0,0,1076,0,0,1076,0
         Domestic aviation,1972,0,0,0,0,1265,0,0,0,0,0,0,0,0,0,1265,0,0,1265,0
         Domestic aviation,1973,0,0,0,0,1426,0,0,0,0,0,0,0,0,0,1426,0,0,1426,0
         Domestic aviation,1974,0,0,0,0,1534,0,0,0,0,0,0,0,0,0,1534,0,0,1534,0
         Domestic aviation,1975,0,0,0,0,1735,0,0,0,0,0,0,0,0,0,1735,0,0,1735,0
         Domestic aviation,1976,0,0,0,0,1759,0,0,0,0,0,0,0,0,0,1759,0,0,1759,0
         Domestic aviation,1977,0,0,0,0,1929,0,0,0,0,0,0,0,0,0,1929,0,0,1929,0
         Domestic aviation,1978,0,0,0,0,2123,0,0,0,0,0,0,0,0,0,2123,0,0,2123,0
         Domestic aviation,1979,0,0,0,0,2363,0,0,0,0,0,0,0,0,0,2363,0,0,2363,0
         Domestic aviation,1980,0,0,0,0,2502,0,0,0,0,0,0,0,0,0,2502,0,0,2502,0
         Domestic aviation,1981,0,0,0,0,2390,0,0,0,0,0,0,0,0,0,2390,0,0,2390,0
         Domestic aviation,1982,0,0,0,0,2339,0,0,0,0,0,0,0,0,0,2339,0,0,2339,0
         Domestic aviation,1983,0,0,0,0,2272,0,0,0,0,0,0,0,0,0,2272,0,0,2272,0
         Domestic aviation,1984,0,0,0,0,2385,0,0,0,0,0,0,0,0,0,2385,0,0,2385,0
         Domestic aviation,1985,0,0,0,0,2490,0,0,0,0,0,0,0,0,0,2490,0,0,2490,0
         Domestic aviation,1986,0,0,0,0,2619,0,0,0,0,0,0,0,0,0,2619,0,0,2619,0
         Domestic aviation,1987,0,0,0,0,2670,0,0,0,0,0,0,0,0,0,2670,0,0,2670,0
         Domestic aviation,1988,0,0,0,0,2763,0,0,0,0,0,0,0,0,0,2763,0,0,2763,0
         Domestic aviation,1989,0,0,0,0,2897,0,0,0,0,0,0,0,0,0,2897,0,0,2897,0
         Domestic aviation,1990,0,0,0,0,2439,0,0,0,0,0,0,0,0,0,2439,0,0,2439,0
         Domestic aviation,1991,0,0,0,0,2644,0,0,0,0,0,0,0,0,0,2644,0,0,2644,0
         Domestic aviation,1992,0,0,0,0,2824,0,0,0,0,0,0,0,0,0,2824,0,0,2824,0
         Domestic aviation,1993,0,0,0,0,2959,0,0,0,0,0,0,0,0,0,2959,0,0,2959,0
         Domestic aviation,1994,0,0,0,0,3117,0,0,0,0,0,0,0,0,0,3117,0,0,3117,0
         Domestic aviation,1995,0,0,0,0,3500,0,0,0,0,0,0,0,0,0,3500,0,0,3500,0
         Domestic aviation,1996,0,0,0,0,3435,0,0,0,0,0,0,0,0,0,3435,0,0,3435,0
         Domestic aviation,1997,0,0,0,0,3659,0,0,0,0,0,0,0,0,0,3659,0,0,3659,0
         Domestic aviation,1998,0,0,0,0,3647,0,0,0,0,0,0,0,0,0,3647,0,0,3647,0
         Domestic aviation,1999,0,0,0,0,3586,0,0,0,0,0,0,0,0,0,3586,0,0,3586,0
         Domestic aviation,2000,0,0,0,0,3608,0,0,0,0,0,0,0,0,0,3608,0,0,3608,0
         Domestic aviation,2001,0,0,0,0,3624,0,0,0,0,0,0,0,0,0,3624,0,0,3624,0
         Domestic aviation,2002,0,0,0,0,3695,0,0,0,0,0,0,0,0,0,3695,0,0,3695,0
         Domestic aviation,2003,0,0,0,0,3739,0,0,0,0,0,0,0,0,0,3739,0,0,3739,0
         Domestic aviation,2004,0,0,0,0,3604,0,0,0,0,0,0,0,0,0,3604,0,0,3604,0
         Domestic aviation,2005,0,0,0,0,3649,0,0,0,0,0,0,0,0,0,3649,0,0,3649,0
         Domestic aviation,2006,0,0,0,0,3778,0,0,0,0,0,0,0,0,0,3778,0,0,3778,0
         Domestic aviation,2007,0,0,0,0,3675,0,0,0,0,0,0,0,0,0,3675,0,0,3675,0
         Domestic aviation,2008,0,0,0,0,3473,0,0,0,0,0,0,0,0,0,3473,0,0,3473,0
         Domestic aviation,2009,0,0,0,0,3305,0,0,0,0,0,0,0,0,0,3305,0,0,3305,0
         Domestic aviation,2010,0,0,0,0,3107,0,0,0,0,0,0,0,0,0,3107,0,0,3107,0
         Domestic aviation,2011,0,0,0,0,3042,0,0,0,0,0,0,0,0,0,3042,0,0,3042,0
         Domestic aviation,2012,0,0,0,0,3218,0,0,0,0,0,0,0,0,0,3218,0,0,3218,0
         Domestic aviation,2013,0,0,0,0,3411,0,0,0,0,0,0,0,0,0,3411,0,0,3411,0
         Domestic aviation,2014,0,0,0,0,3425,0,0,0,0,0,0,0,0,0,3425,0,0,3425,0
         Domestic aviation,2015,0,0,0,0,3397,0,0,0,0,0,0,0,0,0,3397,0,0,3397,0
         Domestic aviation,2016,0,0,0,0,3431,0,0,0,0,0,0,0,0,0,3431,0,0,3431,0
         Domestic aviation,2017,0,0,0,0,3492,0,0,0,0,0,0,0,0,0,3492,0,0,3492,0
         Domestic aviation,2018,0,0,0,0,3536,0,0,0,0,0,0,0,0,0,3536,0,0,3536,0
         Domestic aviation,2019,0,0,0,0,3525,0,0,0,0,0,0,0,0,0,3525,0,0,3525,0
         Domestic aviation,2020,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,1764,0,0,1764,0
         Domestic aviation,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
         Road,1960,0,0,0,0,5487,0,0,0,0,0,0,0,0,0,5487,0,0,5487,0
         Road,1961,0,0,0,0,6180,0,0,0,0,0,0,0,0,0,6180,0,0,6180,0
         Road,1962,0,0,0,0,7291,0,0,0,0,0,0,0,0,0,7291,0,0,7291,0
         Road,1963,0,0,0,0,8535,0,0,0,0,0,0,0,0,0,8535,0,0,8535,0
         Road,1964,0,0,0,0,9942,0,0,0,0,0,0,0,0,0,9942,0,0,9942,0
         Road,1965,0,0,0,0,10904,0,0,0,0,0,0,0,0,0,10904,0,0,10904,0
         Road,1966,0,0,0,0,12405,0,0,0,0,0,0,0,0,0,12405,0,0,12405,0
         Road,1967,0,0,0,0,14488,0,0,0,0,0,0,0,0,0,14488,0,0,14488,0
         Road,1968,0,0,0,0,16804,0,0,0,0,0,0,0,0,0,16804,0,0,16804,0
         Road,1969,0,0,0,0,19277,0,0,0,0,0,0,0,0,0,19277,0,0,19277,0
         Road,1970,0,0,0,0,24686,0,0,0,0,0,0,0,0,0,24686,0,0,24686,0
         Road,1971,0,0,0,0,27232,0,0,0,0,0,0,0,0,0,27232,0,0,27232,0
         Road,1972,0,0,0,0,29129,0,0,0,0,0,0,0,0,0,29129,0,0,29129,0
         Road,1973,0,0,0,0,31969,0,0,0,0,0,0,0,0,0,31969,0,0,31969,0
         Road,1974,0,0,0,0,31570,0,0,0,0,0,0,0,0,0,31570,0,0,31570,0
         Road,1975,0,0,0,0,33334,0,0,0,0,0,0,0,0,0,33334,0,0,33334,0
         Road,1976,0,0,0,0,35609,0,0,0,0,0,0,0,0,0,35609,0,0,35609,0
         Road,1977,0,0,0,0,37455,0,0,0,0,0,0,0,0,0,37455,0,0,37455,0
         Road,1978,0,0,0,0,40326,0,0,0,0,0,0,0,0,0,40326,0,0,40326,0
         Road,1979,0,0,0,0,42575,0,0,0,0,0,0,0,0,0,42575,0,0,42575,0
         Road,1980,0,0,0,0,43218,0,0,0,0,0,0,0,0,0,43218,0,0,43218,0
         Road,1981,0,0,0,0,43670,0,0,0,0,0,0,0,0,0,43670,0,0,43670,0
         Road,1982,0,0,0,0,42373,0,0,0,0,0,0,0,0,0,42373,0,0,42373,0
         Road,1983,0,0,0,0,44284,0,0,0,0,0,0,0,0,0,44284,0,0,44284,0
         Road,1984,0,0,0,0,45142,0,0,0,0,0,0,0,0,0,45142,0,0,45142,0
         Road,1985,0,0,0,0,45882,0,0,0,0,0,0,0,0,0,45882,0,0,45882,0
         Road,1986,0,0,0,0,47582,0,0,0,0,0,0,0,0,0,47582,0,0,47582,0
         Road,1987,0,0,0,0,49466,0,0,0,0,0,0,0,0,0,49466,0,0,49466,0
         Road,1988,0,0,0,0,52022,0,0,0,0,0,0,0,0,0,52022,0,0,52022,0
         Road,1989,0,0,0,0,55856,0,0,0,0,0,0,0,0,0,55856,0,0,55856,0
         Road,1990,0,0,0,0,63884,0,0,0,0,0,0,0,0,0,63884,0,0,63884,0
         Road,1991,0,0,0,0,66928,0,0,0,0,0,0,0,0,0,66928,0,0,66928,0
         Road,1992,0,0,0,0,68388,0,0,0,0,0,0,0,0,0,68388,0,0,68388,0
         Road,1993,0,0,0,0,70020,1,0,0,0,0,0,0,0,0,70021,0,0,70020,0
         Road,1994,0,0,0,0,73786,2,0,0,0,0,0,0,0,0,73788,0,0,73786,0
         Road,1995,0,0,0,0,75976,3,0,0,0,0,0,0,0,0,75980,0,0,75976,0
         Road,1996,0,0,0,0,77705,5,0,0,0,0,0,0,0,0,77710,0,0,77705,0
         Road,1997,0,0,0,0,77956,7,0,0,0,0,0,0,0,0,77963,0,0,77956,0
         Road,1998,0,0,0,0,78345,12,0,0,0,0,0,0,0,0,78357,0,0,78345,0
         Road,1999,0,0,0,0,79262,17,0,0,0,0,0,0,0,0,79279,0,0,79262,0
         Road,2000,0,0,0,0,79078,25,0,0,0,0,0,0,0,0,79102,0,0,79078,0
         Road,2001,0,0,0,0,79939,38,0,0,0,0,0,0,0,0,79977,0,0,79939,0
         Road,2002,0,0,0,0,78377,53,0,0,0,0,0,0,0,0,78430,0,0,78377,0
         Road,2003,0,0,0,0,77758,67,0,0,0,0,0,0,0,0,77825,0,0,77758,0
         Road,2004,0,0,0,0,78277,73,0,0,0,0,0,0,0,0,78350,0,0,78277,0
         Road,2005,0,0,0,0,77317,85,0,0,0,0,0,0,0,0,77403,0,0,77317,0
         Road,2006,0,0,0,0,76007,94,0,0,0,0,3,0,0,0,76105,3,0,76007,0
         Road,2007,0,0,0,0,73851,100,0,0,0,0,5,0,0,0,73956,5,0,73851,0
         Road,2008,0,0,0,0,71302,106,0,0,0,0,5,0,0,0,71414,5,0,71302,0
         Road,2009,0,0,0,0,69757,103,0,0,0,0,14,0,0,0,69874,14,0,69757,0
         Road,2010,0,0,0,0,70193,100,0,0,0,0,198,0,0,0,70491,198,0,70193,0
         Road,2011,0,0,0,0,68448,99,0,0,0,0,193,0,..,0,68740,193,0,68448,..
         Road,2012,0,0,0,0,67404,93,0,0,0,0,196,0,..,0,67693,196,0,67404,..
         Road,2013,0,0,0,0,66349,85,0,0,0,0,230,0,..,0,66663,230,0,66349,..
         Road,2014,0,0,0,0,64252,80,0,0,0,0,279,0,..,0,64612,279,0,64252,..
         Road,2015,0,0,0,0,64181,71,0,0,0,0,344,0,..,0,64596,344,0,64181,..
         Road,2016,0,0,0,0,63327,61,0,0,0,0,387,0,..,0,63774,387,0,63327,..
         Road,2017,0,0,0,0,62669,51,0,0,0,0,420,0,..,0,63140,420,0,62669,..
         Road,2018,0,0,0,0,61753,42,0,0,0,0,429,0,..,0,62224,429,0,61753,..
         Road,2019,0,0,0,0,60372,33,0,0,0,0,410,0,..,0,60815,410,0,60372,..
         Road,2020,0,0,0,0,55559,25,0,0,0,0,438,0,..,0,56023,438,0,55559,..
         Road,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
         Rail,1960,3683,0,0,0,354,0,0,0,0,0,0,0,430,0,4467,0,3683,354,430
         Rail,1961,3602,0,0,0,399,0,0,0,0,0,0,0,464,0,4465,0,3602,399,464
         Rail,1962,3467,0,0,0,446,0,0,0,0,0,0,0,499,0,4412,0,3467,446,499
         Rail,1963,3252,0,0,0,452,0,0,0,0,0,0,0,550,0,4254,0,3252,452,550
         Rail,1964,3177,0,0,0,523,0,0,0,0,0,0,0,610,0,4310,0,3177,523,610
         Rail,1965,2832,0,0,0,648,0,0,0,0,0,0,0,671,0,4151,0,2832,648,671
         Rail,1966,2557,0,0,0,747,0,0,0,0,0,0,0,731,0,4035,0,2557,747,731
         Rail,1967,2288,0,0,0,825,0,0,0,0,0,0,0,774,0,3887,0,2288,825,774
         Rail,1968,1944,0,0,0,911,0,0,0,0,0,0,0,834,0,3688,0,1944,911,834
         Rail,1969,1669,0,0,0,975,0,0,0,0,0,0,0,911,0,3555,0,1669,975,911
         Rail,1970,1330,0,0,0,1427,0,0,0,0,0,0,0,972,0,3728,0,1330,1427,972
         Rail,1971,605,0,0,0,1415,0,0,0,0,0,0,0,997,0,3018,0,605,1415,997
         Rail,1972,528,0,0,0,1328,0,0,0,0,0,0,0,1075,0,2931,0,528,1328,1075
         Rail,1973,200,0,0,0,1470,0,0,0,0,0,0,0,1138,0,2808,0,200,1470,1138
         Rail,1974,162,0,0,0,1446,0,0,0,0,0,0,0,1157,0,2764,0,162,1446,1157
         Rail,1975,28,0,0,0,1152,0,0,0,0,0,0,0,1197,0,2377,0,28,1152,1197
         Rail,1976,7,0,0,0,1184,0,0,0,0,0,0,0,1254,0,2445,0,7,1184,1254
         Rail,1977,0,0,0,0,1226,0,0,0,0,0,0,0,1269,0,2495,0,0,1226,1269
         Rail,1978,0,0,0,0,1311,0,0,0,0,0,0,0,1286,0,2597,0,0,1311,1286
         Rail,1979,0,0,0,0,1315,0,0,0,0,0,0,0,1316,0,2630,0,0,1315,1316
         Rail,1980,0,0,0,0,1272,0,0,0,0,0,0,0,1309,0,2581,0,0,1272,1309
         Rail,1981,0,0,0,0,1076,0,0,0,0,0,0,0,1327,0,2404,0,0,1076,1327
         Rail,1982,0,0,0,0,946,0,0,0,0,0,0,0,1346,0,2292,0,0,946,1346
         Rail,1983,0,0,0,0,823,0,0,0,0,0,0,0,1376,0,2199,0,0,823,1376
         Rail,1984,0,0,0,0,818,0,0,0,0,0,0,0,1363,0,2181,0,0,818,1363
         Rail,1985,0,0,0,0,744,0,0,0,0,0,0,0,1402,0,2146,0,0,744,1402
         Rail,1986,0,0,0,0,778,0,0,0,0,0,0,0,1423,0,2201,0,0,778,1423
         Rail,1987,0,0,0,0,709,0,0,0,0,0,0,0,1466,0,2175,0,0,709,1466
         Rail,1988,0,0,0,0,678,0,0,0,0,0,0,0,1551,0,2229,0,0,678,1551
         Rail,1989,0,0,0,0,650,0,0,0,0,0,0,0,1629,0,2279,0,0,650,1629
         Rail,1990,1,0,0,0,306,0,0,0,0,0,0,0,1445,0,1752,0,1,306,1445
         Rail,1991,1,0,0,0,302,0,0,0,0,0,0,0,1532,0,1835,0,1,302,1532
         Rail,1992,1,0,0,0,294,0,0,0,0,0,0,0,1529,0,1824,0,1,294,1529
         Rail,1993,1,0,0,0,278,0,0,0,0,0,0,0,1561,0,1839,0,1,278,1561
         Rail,1994,1,0,0,0,275,0,0,0,0,0,0,0,1579,0,1855,0,1,275,1579
         Rail,1995,1,0,0,0,269,0,0,0,0,0,0,0,1613,0,1882,0,1,269,1613
         Rail,1996,1,0,0,0,265,0,0,0,0,0,0,0,1608,0,1874,0,1,265,1608
         Rail,1997,1,0,0,0,255,0,0,0,0,0,0,0,1610,0,1866,0,1,255,1610
         Rail,1998,1,0,0,0,253,0,0,0,0,0,0,0,1609,0,1863,0,1,253,1609
         Rail,1999,1,0,0,0,238,0,0,0,0,0,0,0,1608,0,1848,0,1,238,1608
         Rail,2000,1,0,0,0,231,0,0,0,0,0,0,0,1597,0,1829,0,1,231,1597
         Rail,2001,1,0,0,0,221,0,0,0,0,0,0,0,1585,0,1808,0,1,221,1585
         Rail,2002,1,0,0,0,219,0,0,0,0,0,0,0,1591,0,1811,0,1,219,1591
         Rail,2003,1,0,0,0,207,0,0,0,0,0,0,0,1573,0,1781,0,1,207,1573
         Rail,2004,1,0,0,0,214,0,0,0,0,0,0,0,1599,0,1814,0,1,214,1599
         Rail,2005,1,0,0,0,213,0,0,0,0,0,0,0,1625,0,1839,0,1,213,1625
         Rail,2006,1,0,0,0,205,0,0,0,0,0,0,0,1599,0,1804,0,1,205,1599
         Rail,2007,1,0,0,0,205,0,0,0,0,0,0,0,1610,0,1816,0,1,205,1610
         Rail,2008,1,0,0,0,198,0,0,0,0,0,0,0,1601,0,1799,0,1,198,1601
         Rail,2009,1,0,0,0,193,0,0,0,0,0,0,0,1554,0,1748,0,1,193,1554
         Rail,2010,1,0,0,0,187,0,0,0,0,0,0,0,1569,0,1757,0,1,187,1569
         Rail,2011,1,0,0,0,181,0,0,0,0,0,0,0,1527,0,1709,0,1,181,1527
         Rail,2012,1,0,0,0,181,0,0,0,0,0,0,0,1520,0,1702,0,1,181,1520
         Rail,2013,1,0,0,0,175,0,0,0,0,0,0,0,1524,0,1700,0,1,175,1524
         Rail,2014,1,0,0,0,170,0,0,0,0,0,0,0,1514,0,1685,0,1,170,1514
         Rail,2015,1,0,0,0,170,0,0,0,0,0,0,0,1509,0,1680,0,1,170,1509
         Rail,2016,1,0,0,0,162,0,0,0,0,0,0,0,1508,0,1671,0,1,162,1508
         Rail,2017,1,0,0,0,162,0,0,0,0,0,0,0,1508,0,1671,0,1,162,1508
         Rail,2018,1,0,0,0,160,0,0,0,0,0,0,0,1488,0,1649,0,1,160,1488
         Rail,2019,1,0,0,0,160,0,0,0,0,0,0,0,1488,0,1649,0,1,160,1488
         Rail,2020,1,0,0,0,160,0,0,0,0,0,0,0,1488,0,1649,0,1,160,1488
         Rail,2021,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
         Pipeline transport,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
         Pipeline transport,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
